placekey,parent_placekey,location_name,safegraph_brand_ids,brands,top_category,sub_category,naics_code,latitude,longitude,street_address,city,region,postal_code,iso_country_code,phone_number,open_hours,category_tags,opened_on,closed_on,tracking_closed_since,geometry_type
229-222@62j-sjs-r8v,,Apartments at 22 Montgomery St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.394085,-71.133464,22 Montgomery St,Cambridge,MA,02140,US,,,"",,,2019-07-01,POLYGON
22b-222@62j-sjv-975,,Jos E Rizzo Tailor,"","",Personal and Household Goods Repair and Maintenance,Other Personal and Household Goods Repair and Maintenance,811490,42.373966,-71.12119,66 Church St,Cambridge,MA,02138,US,+16175475052,,Sewing and Alterations,,2020-01-15,2019-07-01,POLYGON
22f-222@62j-sk2-y35,,Apartments at 138 Elm St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.390914,-71.118623,138 Elm St,Cambridge,MA,02140,US,,,"",,,2019-07-01,POLYGON
22q-222@62j-sj2-87q,,Massachusetts Ave Baptist Church,"","",Religious Organizations,Religious Organizations,813110,42.371042,-71.097835,146 Hampshire St,Cambridge,MA,02139,US,+16178684853,,Churches,,,2019-07-01,POLYGON
22r-222@62j-sj2-kvf,,Apartments at 10 King Pl,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.370715,-71.101755,10 King Pl,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
22t-222@62j-sk3-3kf,,Townhouses at 60 Martin St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.382552,-71.121729,60 Martin St,Cambridge,MA,02138,US,,,"",,,2019-07-01,POLYGON
22w-222@62j-sj2-x5z,,Apartments at 120 Berkshire St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.3713,-71.090132,120 Berkshire St,Cambridge,MA,02141,US,,,"",,,2019-07-01,POLYGON
22y-222@62j-sk3-66k,,Apartments at 6 Linnaean St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.38452,-71.120206,6 Linnaean St,Cambridge,MA,02138,US,,,"",,,2019-07-01,POLYGON
22y-224@62j-sjy-c89,,Mark Friedman MD,"","",Offices of Physicians,Offices of Physicians (except Mental Health Specialists),621111,42.375623,-71.144481,575 Mount Auburn St,Cambridge,MA,02138,US,+16174915586,,Internal Medicine,,,2019-07-01,POLYGON
236-222@62j-sgg-4jv,,Cambridgeport Children's Center Tot Lot,"","",Child Day Care Services,Child Day Care Services,624410,42.356409,-71.108007,65R Chestnut St,Cambridge,MA,02139,US,+16178684275,,Child Care,,,2019-07-01,POLYGON
236-222@62j-sjs-r6k,,Benjamin Banneker Charter Public School,"","",Elementary and Secondary Schools,Elementary and Secondary Schools,611110,42.392113,-71.131734,21 Notre Dame Ave,Cambridge,MA,02140,US,+16174977771,,"",,,2019-07-01,POLYGON
237-222@62j-sj2-gx5,,Apartments at 375 Broadway,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.37115,-71.104936,375 Broadway,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
237-222@62j-sjv-j35,,Apartments at 9 Ellery St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.370225,-71.111789,9 Ellery St,Cambridge,MA,02138,US,,,"",,,2019-07-01,POLYGON
238-223@62j-sj2-52k,,Dante Alighieri Society,"","",Other Personal Services,All Other Personal Services,812990,42.366883,-71.09194,41 Hampshire St,Cambridge,MA,02139,US,+16178765160,"{ ""Mon"": [[""9:00"", ""15:00""]], ""Tue"": [[""9:00"", ""15:00""]], ""Wed"": [[""9:00"", ""15:00""]], ""Thu"": [[""9:00"", ""15:00""]], ""Fri"": [[""9:00"", ""15:00""]], ""Sat"": [], ""Sun"": [] }","",,,2019-07-01,POLYGON
239-222@62j-sgg-4vz,,Apartments at 254 Sidney St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.356312,-71.106826,254 Sidney St,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
23k-222@62j-sj2-syv,,Five Doors Health Wellness,"","",Offices of Other Health Practitioners,Offices of All Other Miscellaneous Health Practitioners,621399,42.366744,-71.10529,763 Massachusetts Ave,Cambridge,MA,02139,US,,"{ ""Mon"": [[""12:00"", ""19:00""]], ""Tue"": [[""7:00"", ""19:00""]], ""Wed"": [[""9:00"", ""20:30""]], ""Thu"": [[""7:00"", ""19:00""]], ""Fri"": [[""12:00"", ""19:00""]], ""Sat"": [[""9:30"", ""12:00""]], ""Sun"": [[""9:30"", ""19:00""]] }","Acupuncture,Massage Therapy,Yoga",,,2019-07-01,POLYGON
23w-222@62j-sj2-qpv,,Apartments at 152 Pearl St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.360978,-71.106426,152 Pearl St,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
23z-222@62j-sk2-zvf,,Apartments at 2 Sacramento St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.382444,-71.119288,2 Sacramento St,Cambridge,MA,02138,US,,,"",,,2019-07-01,POLYGON
243-222@62j-sj2-p5f,,Condos at 202 Green St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.363752,-71.102773,202 Green St,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
245-222@62j-sjs-mzf,,Swing City,"","","Promoters of Performing Arts, Sports, and Similar Events","Promoters of Performing Arts, Sports, and Similar Events with Facilities",711310,42.380313,-71.153997,680 Huron Ave,Cambridge,MA,02138,US,,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [], ""Thu"": [], ""Fri"": [], ""Sat"": [[""18:00"", ""24:00""]], ""Sun"": [] }","Dance Club,Dance School,Late Night,Music Venue",,,2019-07-01,POLYGON
246-222@62j-sj2-swk,,Apartments at 10 Soden St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.365564,-71.108473,10 Soden St,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
24c-222@62j-sjv-g8v,,Apartments at 290 Western Ave,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.364423,-71.112559,290 Western Ave,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
24d-222@62j-sjy-b8v,,Apartments at 1 Aberdeen Way,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.377729,-71.147734,1 Aberdeen Way,Cambridge,MA,02138,US,,,"",,,2019-07-01,POLYGON
24z-222@62j-sjv-q2k,,Apartments at 20 Concord Ave,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.379136,-71.125696,20 Concord Ave,Cambridge,MA,02138,US,,,"",,,2019-07-01,POLYGON
24z-222@62j-sk3-649,,Chalawan,"","",Restaurants and Other Eating Places,Full-Service Restaurants,722511,42.385968,-71.119582,1790 Massachusetts Ave,Cambridge,MA,02140,US,+16175478888,,"Bar or Pub,Diner,Late Night,Thai Food,Wine Bar",,,2019-07-01,POLYGON
24z-224@62j-sj2-5mk,,Tamara Feldman Psy D,"","",Offices of Other Health Practitioners,Offices of Mental Health Practitioners (except Physicians),621330,42.368086,-71.101707,126 Prospect St Ste 5,Cambridge,MA,02139,US,+16173542982,,"Mental Health,Psychologists",,,2019-07-01,POLYGON
252-222@62j-sjs-yqf,,Apartments at 321 Concord Ave,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.384391,-71.134881,321 Concord Ave,Cambridge,MA,02138,US,,,"",,,2019-07-01,POLYGON
272-222@62j-sj2-p35,,Supreme Liquors,"","","Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores",445310,42.364856,-71.103344,600 Massachusetts Ave,Cambridge,MA,02139,US,,"{ ""Mon"": [[""8:00"", ""23:00""]], ""Tue"": [[""8:00"", ""23:00""]], ""Wed"": [[""8:00"", ""23:00""]], ""Thu"": [[""8:00"", ""23:00""]], ""Fri"": [[""8:00"", ""23:00""]], ""Sat"": [], ""Sun"": [[""12:00"", ""23:00""]] }",Alcoholic Beverages,,,2019-07-01,POLYGON
27b-222@62j-sj2-p5f,,Apartments at 33 Brookline St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.363159,-71.10248,33 Brookline St,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
28s-222@62j-sj2-qcq,,Eddie Priest Men's Hairstylist,"","",Personal Care Services,"Hair, Nail, and Skin Care Services",81211,42.364333,-71.1077,89 River St,Cambridge,MA,02139,US,+16173548912,"{ ""Mon"": [[""8:30"", ""16:00""]], ""Tue"": [[""8:30"", ""16:00""]], ""Wed"": [], ""Thu"": [[""8:30"", ""16:00""]], ""Fri"": [[""8:30"", ""16:00""]], ""Sat"": [[""8:00"", ""14:00""]], ""Sun"": [] }",Barber,,,2019-07-01,POLYGON
zzw-222@62j-sj2-hwk,,Apartments at 10 Dana St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.370195,-71.109783,10 Dana St,Cambridge,MA,02138,US,,,"",,,2019-07-01,POLYGON
zzw-223@62j-sj2-h89,,Condos at 23 Inman St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.367933,-71.104612,23 Inman St,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
223-222@62j-sj2-pqf,,Etex Corp,"","",Other Miscellaneous Manufacturing,,3399,42.361444,-71.10076,38 Sidney St,Cambridge,MA,02139,US,+16175777270,,"",,,2019-07-01,POLYGON
223-222@62j-sj2-s89,,Blink High End,"","",Investigation and Security Services,,5616,42.362838,-71.10125,129 Franklin St,Cambridge,MA,02139,US,+16172250700,"{ ""Mon"": [[""10:00"", ""18:00""]], ""Tue"": [[""10:00"", ""18:00""]], ""Wed"": [[""10:00"", ""18:00""]], ""Thu"": [[""10:00"", ""18:00""]], ""Fri"": [[""10:00"", ""18:00""]], ""Sat"": [[""10:00"", ""18:00""]], ""Sun"": [] }","",,,2019-07-01,POLYGON
223-224@62j-sjr-zcq,,E Service,"","",Building Equipment Contractors,,2382,42.388211,-71.142649,545 Concord Ave,Cambridge,MA,02138,US,+18573203303,,"Electricians,Lighting",,,2019-07-01,POLYGON
223-229@62j-sjv-j5f,,FuelViews,"","","Management, Scientific, and Technical Consulting Services",,5416,42.368827,-71.110885,1000 Massachusetts Ave,Cambridge,MA,02138,US,+18573438980,,"",,,2019-07-01,POLYGON
225-225@62j-shx-t35,,Royal Sonesta Boston,"","",Traveler Accommodation,Hotels (except Casino Hotels) and Motels,721110,42.366778,-71.074993,40 Edwin H Land Blvd,Cambridge,MA,02142,US,+16178064200,,"",,,2019-07-01,POLYGON
228-225@62j-sjz-j5f,,Valerie Kirr LMHC,"","",Offices of Other Health Practitioners,Offices of Mental Health Practitioners (except Physicians),621330,42.400381,-71.134048,2557 Massachusetts Ave,Cambridge,MA,02140,US,+16173542789,,Mental Health,,,2019-07-01,POLYGON
22b-222@62j-sk2-qcq,,Apartments at 48 Kirkland St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.377057,-71.111291,48 Kirkland St,Cambridge,MA,02138,US,,,"",,,2019-07-01,POLYGON
22b-222@62j-sk3-4gk,,Apartments at 15 Forest St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.385427,-71.117168,15 Forest St,Cambridge,MA,02140,US,,,"",,,2019-07-01,POLYGON
22c-222@62j-sjs-6rk,,Workum Susan MD,"","",Offices of Physicians,Offices of Physicians (except Mental Health Specialists),621111,42.380575,-71.137298,70 Fayerweather St,Cambridge,MA,02138,US,+16173541291,,"",,,2019-07-01,POLYGON
22c-222@62j-sk2-qj9,,Apartments at 10 Francis Ave,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.37791,-71.111563,10 Francis Ave,Cambridge,MA,02138,US,,,"",,,2019-07-01,POLYGON
22d-222@62j-sj2-kxq,,Condos at 61 Antrim St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.371879,-71.102919,61 Antrim St,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
22f-222@62j-sj2-85f,,Seasons of Genesis,"","",Personal Care Services,"Hair, Nail, and Skin Care Services",81211,42.372497,-71.09952,186 Hampshire St,Cambridge,MA,02139,US,+16177145478,,Massage,,2020-01-15,2019-07-01,POLYGON
22g-224@62j-sjt-y35,22g-223@62j-sjt-y35,Mount Auburn Cardiothoracic Surgery,"","",Offices of Physicians,Offices of Physicians (except Mental Health Specialists),621111,42.374224,-71.134207,330 Mount Auburn St,Cambridge,MA,02138,US,,,Cardiology,,,2019-07-01,POLYGON
22p-222@62j-sjs-vfz,,Peabody,"","",Elementary and Secondary Schools,Elementary and Secondary Schools,611110,42.391774,-71.127989,70 Rindge Ave,Cambridge,MA,02140,US,+16173496530,,"",,,2019-07-01,POLYGON
232-222@62j-sj3-9mk,,Cambridge Fire Department Inman Square,"","","Justice, Public Order, and Safety Activities",Fire Protection,922160,42.373479,-71.100819,1384 Cambridge St,Cambridge,MA,02139,US,,"{ ""Mon"": [[""0:00"", ""24:00""]], ""Tue"": [[""0:00"", ""24:00""]], ""Wed"": [[""0:00"", ""24:00""]], ""Thu"": [[""0:00"", ""24:00""]], ""Fri"": [[""0:00"", ""24:00""]], ""Sat"": [[""0:00"", ""24:00""]], ""Sun"": [[""0:00"", ""24:00""]] }",Fire Protection,,,2019-07-01,POLYGON
23p-224@62j-sj3-85f,,Apartments at 1058 Cambridge St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.372788,-71.094924,1058 Cambridge St,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
23v-222@62j-sk2-wkz,,Apartments at 19 Cambridge Ter,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.388248,-71.123172,19 Cambridge Ter,Cambridge,MA,02140,US,,,"",,,2019-07-01,POLYGON
243-223@62j-sjz-jvz,,Condos at 2512 Massachusetts Ave,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.399274,-71.133038,2512 Massachusetts Ave,Cambridge,MA,02140,US,,,"",,,2019-07-01,POLYGON
244-222@62j-sk2-qcq,,Apartments at 111 Trowbridge St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.37691,-71.109891,111 Trowbridge St,Cambridge,MA,02138,US,,,"",,,2019-07-01,POLYGON
248-222@62j-sk3-49z,,Apartments at 45 Langdon St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.380758,-71.121734,45 Langdon St,Cambridge,MA,02138,US,,,"",,,2019-07-01,POLYGON
24j-222@62j-sjz-k4v,,The Table at Season to Taste,"","",Restaurants and Other Eating Places,Full-Service Restaurants,722511,42.398351,-71.13102,2447 Massachusetts Ave,Cambridge,MA,02140,US,+16178719468,,"American Food,Fine Dining",,,2019-07-01,POLYGON
24q-222@62j-sj2-6ff,,Apartments at 185 Windsor St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.365762,-71.096127,185 Windsor St,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
259-222@62j-sj2-qzz,,Apartments at 20 Lopez St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.361291,-71.104691,20 Lopez St,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
25p-222@62j-sjz-jsq,,Apartments at 2440 Massachusetts Ave,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.398177,-71.13169,2440 Massachusetts Ave,Cambridge,MA,02140,US,,,"",,,2019-07-01,POLYGON
289-222@62j-sjv-pn5,,Beyt By 2b Design Home,"","",Home Furnishings Stores,,4422,42.374786,-71.128539,185 Mount Auburn St,Cambridge,MA,02138,US,+16174018415,,Home Decor,,2020-01-15,2019-07-01,POLYGON
zzw-223@62j-sj2-6hq,,Apartments at 200 Harvard St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.366937,-71.098064,200 Harvard St,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
zzw-223@62j-sjs-r49,,Condos at 188 Sherman St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.39258,-71.132585,188 Sherman St,Cambridge,MA,02140,US,,,"",,,2019-07-01,POLYGON
zzw-223@62j-sjv-r49,,Camill's Straw Image,"","",Clothing Stores,,4481,42.378649,-71.123463,Garden St,Cambridge,MA,02138,US,+16174923894,"{ ""Mon"": [], ""Tue"": [[""9:00"", ""19:00""]], ""Wed"": [[""9:00"", ""19:00""]], ""Thu"": [[""9:00"", ""19:00""]], ""Fri"": [[""9:00"", ""19:00""]], ""Sat"": [[""9:00"", ""19:00""]], ""Sun"": [] }",Bridal,,2021-10-23,2019-07-01,POLYGON
zzw-224@62j-sj2-x3q,,JR Associates,"","",Offices of Real Estate Agents and Brokers,Offices of Real Estate Agents and Brokers,531210,42.372367,-71.089305,757 Cambridge St,Cambridge,MA,02141,US,+16179134259,,"",,,2019-07-01,POLYGON
zzw-22c@62j-sjv-9fz,,Condos at 124 Mt Auburn St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.372964,-71.123764,124 Mount Auburn St,Cambridge,MA,02138,US,,,"",,,2019-07-01,POLYGON
zzw-22h@62j-shx-tjv,,Vans,SG_BRAND_336d95866bf50e8249657647cb15b68c,Vans,Shoe Stores,Shoe Stores,448210,42.367771,-71.075772,100 Cambridgeside Pl,Cambridge,MA,02141,US,,"{ ""Mon"": [[""11:00"", ""19:00""]], ""Tue"": [[""11:00"", ""19:00""]], ""Wed"": [[""11:00"", ""19:00""]], ""Thu"": [[""11:00"", ""19:00""]], ""Fri"": [[""11:00"", ""19:00""]], ""Sat"": [[""11:00"", ""19:00""]], ""Sun"": [[""12:00"", ""18:00""]] }","Women's Clothing,Men's Clothing,Accessories,Children's Clothing,Hats",2021-06-12,2021-11-29,2019-07-01,POLYGON
zzy-222@62j-sjs-2tv,,Apartments at 606 Concord Ave,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.388849,-71.144914,606 Concord Ave,Cambridge,MA,02138,US,,,"",,,2019-07-01,POLYGON
222-222@62j-sj2-p7q,,Green Street,"","",Drinking Places (Alcoholic Beverages),Drinking Places (Alcoholic Beverages),722410,42.364559,-71.104169,280 Green St,Cambridge,MA,02139,US,+16178761655,,"American Food,Bar or Pub,Dessert,Late Night",,,2019-07-01,POLYGON
222-222@62j-sj3-2x5,,CAC Express,"","",Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,713940,42.362263,-71.08163,101 Main St,Cambridge,MA,02142,US,+16174918989,"{ ""Mon"": [[""5:00"", ""24:00""]], ""Tue"": [[""5:00"", ""24:00""]], ""Wed"": [[""5:00"", ""24:00""]], ""Thu"": [[""5:00"", ""24:00""]], ""Fri"": [[""5:00"", ""24:00""]], ""Sat"": [[""5:00"", ""24:00""]], ""Sun"": [[""5:00"", ""24:00""]] }","",,,2019-07-01,POLYGON
222-222@62j-sjs-y9z,,Harvard University Press Book Orders,"","","Colleges, Universities, and Professional Schools","Colleges, Universities, and Professional Schools",611310,42.383024,-71.127138,79 Garden St,Cambridge,MA,02138,US,,,"",,,2019-07-01,POLYGON
222-222@62j-sjt-575,,Summer Shack,"","",Restaurants and Other Eating Places,Full-Service Restaurants,722511,42.393743,-71.141012,149 Alewife Brook Pkwy,Cambridge,MA,02140,US,+16175209500,"{ ""Mon"": [[""11:30"", ""22:00""]], ""Tue"": [[""11:30"", ""22:00""]], ""Wed"": [[""11:30"", ""22:00""]], ""Thu"": [[""11:30"", ""22:00""]], ""Fri"": [[""11:30"", ""23:00""]], ""Sat"": [[""11:00"", ""23:00""]], ""Sun"": [[""11:00"", ""22:00""]] }","American Food,Bar or Pub,Cocktail Lounge,Late Night,Seafood",,,2019-07-01,POLYGON
223-222@62j-sj3-2c5,,Cambridge Police Department,"","","Justice, Public Order, and Safety Activities",Police Protection,922120,42.367166,-71.086178,125 6th St,Cambridge,MA,02142,US,+16173493300,,"",,,2019-07-01,POLYGON
223-222@62j-sk3-45f,,Apartments at 20 Langdon St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.380547,-71.120617,20 Langdon St,Cambridge,MA,02138,US,,,"",,,2019-07-01,POLYGON
226-222@62j-sk2-tqf,,GLOW Boston,"","",Drinking Places (Alcoholic Beverages),Drinking Places (Alcoholic Beverages),722410,42.38949,-71.120617,1950 Massachusetts Ave,Cambridge,MA,02140,US,,,"Dance Club,Late Night",,,2019-07-01,POLYGON
229-222@62j-sjz-jgk,,Apartments at 14 Matignon Rd,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.401259,-71.132317,14 Matignon Rd,Cambridge,MA,02140,US,,,"",,,2019-07-01,POLYGON
229-224@62j-sjs-f9f,,Begabati Lennihan RN CCH Homeopath,"","",Offices of Other Health Practitioners,Offices of All Other Miscellaneous Health Practitioners,621399,42.390921,-71.155103,777 Concord Ave Ste 301,Cambridge,MA,02138,US,+16175478500,,Naturopathic,,,2019-07-01,POLYGON
22k-222@62j-sj2-mx5,,Apartments at 7 Roberts Rd,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.375452,-71.108917,7 Roberts Rd,Cambridge,MA,02138,US,,,"",,,2019-07-01,POLYGON
22s-223@62j-sjv-bc5,,Newbury Comics,SG_BRAND_6059e5c465c225a7,Newbury Comics,Electronics and Appliance Stores,Electronics Stores,443142,42.372756,-71.119855,36 JFK St,Cambridge,MA,02138,US,+16174910337,"{ ""Mon"": [[""11:00"", ""19:00""]], ""Tue"": [[""11:00"", ""19:00""]], ""Wed"": [[""11:00"", ""19:00""]], ""Thu"": [[""11:00"", ""19:00""]], ""Fri"": [[""11:00"", ""20:00""]], ""Sat"": [[""11:00"", ""20:00""]], ""Sun"": [[""11:00"", ""19:00""]] }","Comic Books,Custom Merchandise,Vinyl Records",,,2019-07-01,POLYGON
22s-225@62j-sjv-bc5,,The Hempest,"","",Clothing Stores,,4481,42.372399,-71.11943,36 JFK St,Cambridge,MA,02138,US,+16178684367,"{ ""Mon"": [[""12:00"", ""19:00""]], ""Tue"": [[""12:00"", ""19:00""]], ""Wed"": [[""12:00"", ""19:00""]], ""Thu"": [[""12:00"", ""20:00""]], ""Fri"": [[""12:00"", ""20:00""]], ""Sat"": [[""12:00"", ""20:00""]], ""Sun"": [[""12:00"", ""18:00""]] }","Men's Clothing,Women's Clothing",,,2019-07-01,POLYGON
22w-222@62j-sk2-wx5,,Apartments at 6 Cambridge Ter,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.388171,-71.122317,6 Cambridge Ter,Cambridge,MA,02140,US,,,"",,,2019-07-01,POLYGON
22z-222@62j-sjs-r49,,Apartments at 9 Reed St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.39375,-71.131959,9 Reed St,Cambridge,MA,02140,US,,,"",,,2019-07-01,POLYGON
236-222@62j-sj2-5fz,,Apartments at 172 Norfolk St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.368314,-71.099007,172 Norfolk St,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
237-222@62j-sk3-4gk,,Apartments at 18 Forest St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.385012,-71.116851,18 Forest St,Cambridge,MA,02140,US,,,"",,,2019-07-01,POLYGON
237-223@62j-sjs-v75,,Copacabana Pizza & Grill,"","",Restaurants and Other Eating Places,Full-Service Restaurants,722511,42.396733,-71.129843,2378 Massachusetts Ave,Cambridge,MA,02140,US,+16177143576,,"Italian Food,Pizza",,2020-01-15,2019-07-01,POLYGON
